song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,year_num,split
RMVM_MB_aa4582a4e9,Ngau Hung,Hoaprox,ART_ce3cb4feab,DANCE_EDM,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_aaad652523,Idoma,Nguyễn Lê,ART_1907478bfd,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1997.0,verified,TIER_B,METADATA_ONLY,1997,train
RMVM_MB_aae52edd80,Nói Thương Nhau Đừng Làm Trái Tim Em Đau,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_ab00cb0ad8,Vọng vu lan,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2015.0,verified,TIER_B,METADATA_ONLY,2015,train
RMVM_MB_ab5a011d36,Heard Her Play,Cát,ART_3dfad4e24c,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_ab87ca2923,Chàng đẹp trai,Thúy Hường,ART_d31060c982,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_abff100170,Tiếng hát sông Lam,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,2001,train
RMVM_MB_ace1e1eb42,Lý con sáo Bạc Liêu,Phi Nhung,ART_33de4125fc,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1999.0,verified,TIER_B,METADATA_ONLY,1999,train
RMVM_MB_ad1dbc5d5c,Cho đời chút ơn,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1991.0,verified,TIER_B,METADATA_ONLY,1991,train
RMVM_MB_ae2b87f63a,From This Day On,Cam,ART_ad017e9d66,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_ae8c587b42,Zamora,Nguyễn Lê,ART_1907478bfd,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2005.0,verified,TIER_B,METADATA_ONLY,2005,train
RMVM_MB_ae907d3afe,Nhớ,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_af4792be22,So What,Xuân Mai,ART_fc7f4714c5,CHILDREN,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_b00a253b0c,Khúc hát thanh xuân,Kiều Hưng,ART_4ad333ac01,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1998.0,verified,TIER_B,METADATA_ONLY,1998,train
RMVM_MB_b194bf0e28,Alexander Bell,Erik,ART_6a42dd6e7c,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1967.0,verified,TIER_B,METADATA_ONLY,1967,train
RMVM_MB_b1e3651e94,Gửi gió cho mây ngàn bay,Trần Mạnh Tuấn,ART_b1cf40b89e,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_b25294b59e,Tình rơi,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_b289955c32,N-Sao?,Suboi,ART_7b7ae56247,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_b2e8810b53,Nhạc Hòa Tấu,Khánh Ly,ART_2a0e02284a,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1992.0,verified,TIER_B,METADATA_ONLY,1992,train
RMVM_MB_b30d269960,Nhìn những mùa thu đi,Khánh Ly,ART_2a0e02284a,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1974.0,verified,TIER_B,METADATA_ONLY,1974,train
RMVM_MB_b3de0a6308,Thinkin' About... (original mix edit),The Light,ART_db31f13346,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,2001,train
RMVM_MB_b48e86db7c,"Berceuse in D-flat major, op. 57",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1993.0,verified,TIER_B,METADATA_ONLY,1993,train
RMVM_MB_b527bf49aa,Huyền thoại mẹ,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_b5eb9d2a45,Wanda,Ricky Star,ART_49436287f3,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1983.0,verified,TIER_B,METADATA_ONLY,1983,train
RMVM_MB_b60550696f,Alien Abduction Envy,Binz,ART_fca6de2907,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2014.0,verified,TIER_B,METADATA_ONLY,2014,train
RMVM_MB_b6140e2196,Wonderboy (Vodge Diper remix),Monstar,ART_d13f16501d,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2012.0,verified,TIER_B,METADATA_ONLY,2012,train
RMVM_MB_b67cf8600b,Mộng du (remix),Microwave,ART_6cfaeb6caa,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2005.0,verified,TIER_B,METADATA_ONLY,2005,train
RMVM_MB_b6c3ea6511,Kiếp đam mê,Quang Linh,ART_3a6003b287,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_b6d41a8e4a,Như cánh vạc bay,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1997.0,verified,TIER_B,METADATA_ONLY,1997,train
RMVM_MB_b86d60712e,Bee,Nguyễn Lê,ART_1907478bfd,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2005.0,verified,TIER_B,METADATA_ONLY,2005,train
RMVM_MB_b896fa9edf,Urban Vibe,Re-Cycle,ART_dffa896787,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,2001,train
RMVM_MB_b98ae10ea4,I Miss U,Hoaprox,ART_ce3cb4feab,DANCE_EDM,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2016.0,verified,TIER_B,METADATA_ONLY,2016,train
RMVM_MB_b9bca543ce,Phụng cầu hoàng,Kim Sinh,ART_cf792f0e13,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1991.0,verified,TIER_B,METADATA_ONLY,1991,train
RMVM_MB_baf3501441,Ở hai đầu nỗi nhớ,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2009.0,verified,TIER_B,METADATA_ONLY,2009,train
RMVM_MB_bb4e972238,Gimme Gimme,Thúy Hường,ART_d31060c982,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_bc0a6712cd,Expand the Room (Illumination mix),The Light,ART_db31f13346,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1998.0,verified,TIER_B,METADATA_ONLY,1998,train
RMVM_MB_bc546af095,"Liefste, waar ben je",Ricky Star,ART_49436287f3,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1984.0,verified,TIER_B,METADATA_ONLY,1984,train
RMVM_MB_bcdfcb9601,Mars,Cát,ART_3dfad4e24c,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_bd7c5747f7,Tính xa khuất,Phi Nhung,ART_33de4125fc,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1999.0,verified,TIER_B,METADATA_ONLY,1999,train
RMVM_MB_be704a21ca,"Etude in A minor, op. 25 no. 4",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_bee1b63b14,Tình Nghĩa Đôi Ta Chỉ Thế Thôi,Lê Hiếu,ART_b3bb561ad9,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_bff4adfdfa,Suffer,Binz,ART_fca6de2907,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2014.0,verified,TIER_B,METADATA_ONLY,2014,train
RMVM_MB_c01ad9ccde,Là Con Gái Phải Xinh,Kimmese,ART_9b77c3bf9e,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2017.0,verified,TIER_B,METADATA_ONLY,2017,train
RMVM_MB_c058c051cb,Untitled,Parasite,ART_d034010438,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2000.0,verified,TIER_B,METADATA_ONLY,2000,train
RMVM_MB_c225a05602,Phở,Gạt Tàn Đầy,ART_70c5640a4b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_c2a7c3de4d,Perfect Wave,Unlimited,ART_958f470d0b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2016.0,verified,TIER_B,METADATA_ONLY,2016,train
RMVM_MB_c3c0f4a680,Thành phố hoa phượng đỏ,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2012.0,verified,TIER_B,METADATA_ONLY,2012,train
RMVM_MB_c45a61c8c9,Những Ngày Đẹp Trời,Minh Vương,ART_647daac8f6,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_c47a25ca33,Tiếng hò trên đất nghệ an,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2012.0,verified,TIER_B,METADATA_ONLY,2012,train
RMVM_MB_c4a6607fd3,Inh lả ơi,Trần Mạnh Tuấn,ART_b1cf40b89e,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_c609fe4a99,No.10 in F minor OP.71-3,Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_c6175f54dc,Tiễn Khách,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_c692e31b5f,Vì Sao Cuối Trời,Minh Vương,ART_647daac8f6,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_c6e1e5599b,Sợi nhớ sợi thương,Lan Anh,ART_666a5520df,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2017.0,verified,TIER_B,METADATA_ONLY,2017,train
RMVM_MB_c70736f866,Border cross,Erik,ART_6a42dd6e7c,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_c7daeb42f9,Entfesselt,Monstar,ART_d13f16501d,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_c80d0d700f,Let The Music,Monstar,ART_d13f16501d,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2012.0,verified,TIER_B,METADATA_ONLY,2012,train
RMVM_MB_c82e5ec6bf,Six Gleen And Spekled Frogs,Xuân Mai,ART_fc7f4714c5,CHILDREN,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_c8f8c88490,Cám ơn mùa thu,Trung Kiên,ART_518be47b26,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1998.0,verified,TIER_B,METADATA_ONLY,1998,train
RMVM_MB_c90b693bb1,Chú Khỉ Con,Xuân Mai,ART_fc7f4714c5,CHILDREN,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_cb5cec611c,Just You,Wowy,ART_074d76b1a4,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2015.0,verified,TIER_B,METADATA_ONLY,2015,train
RMVM_MB_cca26ec3cb,Yêu dại khờ,Thúy Hường,ART_d31060c982,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_ccb0967435,Vàng phai trước ngõ,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1991.0,verified,TIER_B,METADATA_ONLY,1991,train
RMVM_MB_ccb3465ea0,Huế Buồn Vì Ai,Quang Linh,ART_3a6003b287,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1999.0,verified,TIER_B,METADATA_ONLY,1999,train
RMVM_MB_ccbaa35021,Người mộng du,Bức Tường,ART_376d48d912,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_ccd22c6627,Con đường ánh sáng,Unlimited,ART_958f470d0b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2009.0,verified,TIER_B,METADATA_ONLY,2009,train
RMVM_MB_cd9b0740cf,Thu Bồn ơi,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2013.0,verified,TIER_B,METADATA_ONLY,2013,train
RMVM_MB_cda5178ff2,Eerst wil je dit… (Some Girls),Ricky Star,ART_49436287f3,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1984.0,verified,TIER_B,METADATA_ONLY,1984,train
RMVM_MB_cdb8d63403,Tình khúc Ơ bai,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1991.0,verified,TIER_B,METADATA_ONLY,1991,train
RMVM_MB_ce39abbe08,Expand the Room,The Light,ART_db31f13346,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1998.0,verified,TIER_B,METADATA_ONLY,1998,train
RMVM_MB_ce5a277295,Phút Ban Đầu,Vũ.,ART_5f8f1db97c,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2013.0,verified,TIER_B,METADATA_ONLY,2013,train
RMVM_MB_ce8a975b68,Anh lính tình nguyện và điệu múa Apsara,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2013.0,verified,TIER_B,METADATA_ONLY,2013,train
RMVM_MB_cf7359bece,Tiếng hát từ thành phố mang tên Người,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2005.0,verified,TIER_B,METADATA_ONLY,2005,train
RMVM_MB_cfb1af0057,Ca ngợi Hồ Chủ Tịch,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,2001,train
RMVM_MB_cfc86b5b1a,Nới ấy quê mình,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2013.0,verified,TIER_B,METADATA_ONLY,2013,train
RMVM_MB_d0de22364c,Sự cứu chuộc,Unlimited,ART_958f470d0b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2009.0,verified,TIER_B,METADATA_ONLY,2009,train
RMVM_MB_d3575f9faa,Write It Down,Erik,ART_6a42dd6e7c,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2016.0,verified,TIER_B,METADATA_ONLY,2016,train
RMVM_MB_d4efd563d6,Xin trả nợ người,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1991.0,verified,TIER_B,METADATA_ONLY,1991,train
RMVM_MB_d56ab60e8a,The Right Way,Cam,ART_ad017e9d66,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_d5ef9055ca,Con gà trông (Le coq) [Comptine du Vietnam],Thanh Ngân,ART_165c93966a,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_d6cceb302e,Thương nhau ngày mưa,Thúy Hường,ART_d31060c982,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2011.0,verified,TIER_B,METADATA_ONLY,2011,train
RMVM_MB_d7216573bb,Miss me,Thúy Hường,ART_d31060c982,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_d7428feabe,Uralba,Cát,ART_3dfad4e24c,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2011.0,verified,TIER_B,METADATA_ONLY,2011,train
RMVM_MB_d81829a98b,Ướt mi,Lệ Thu,ART_fcc792d4cb,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1994.0,verified,TIER_B,METADATA_ONLY,1994,train
RMVM_MB_d984b71758,Tái sinh,Unlimited,ART_958f470d0b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2009.0,verified,TIER_B,METADATA_ONLY,2009,train
RMVM_MB_d9bd4c3bc7,Trăng sáng đôi miền,Lan Anh,ART_666a5520df,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2017.0,verified,TIER_B,METADATA_ONLY,2017,train
RMVM_MB_d9d60c9d24,Contacto,Erik,ART_6a42dd6e7c,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_da2575c983,Nắng hạ,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_dbc248c425,Vọng cổ,Kim Sinh,ART_cf792f0e13,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2003.0,verified,TIER_B,METADATA_ONLY,2003,train
RMVM_MB_dcc0169904,Movidas,Triple D,ART_7b16a4372e,DANCE_EDM,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2016.0,verified,TIER_B,METADATA_ONLY,2016,train
RMVM_MB_dccfc2c9e7,Bến đợi,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2013.0,verified,TIER_B,METADATA_ONLY,2013,train
RMVM_MB_dcd5122061,Chạy Ngay Đi - Onionn Remix,Onionn,ART_6972eb2860,DANCE_EDM,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
RMVM_MB_dcd539fd8f,Feeling,Xuân Mai,ART_fc7f4714c5,CHILDREN,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2004.0,verified,TIER_B,METADATA_ONLY,2004,train
RMVM_MB_dcf12ef8de,Third Stone from the Sun,Nguyễn Lê,ART_1907478bfd,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2002.0,verified,TIER_B,METADATA_ONLY,2002,train
RMVM_MB_dd682118e9,Tinh ca miên Nam (Chant d’amour de la région du Sud),Hải Phượng,ART_cbc3972eaa,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1994.0,verified,TIER_B,METADATA_ONLY,1994,train
RMVM_MB_dd768a5f9d,Buddy Buddy,Blacka,ART_87222206ce,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_dde8f28c41,Đi nghỉ mát (instrumental),Thủy Triều Đỏ,ART_fd95027341,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_df73f5ba40,Tổ Quốc,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,2001,train
RMVM_MB_df8757f307,Special Love,Triple D,ART_7b16a4372e,DANCE_EDM,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2014.0,verified,TIER_B,METADATA_ONLY,2014,train
RMVM_MB_e037c8e2fe,Trên tháng ngày đã qua,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_e0af30fa68,"Money, Money, Money",Parasite,ART_d034010438,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2000.0,verified,TIER_B,METADATA_ONLY,2000,train
RMVM_MB_e1439faeb9,Tình ca Tây Bắc,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2002.0,verified,TIER_B,METADATA_ONLY,2002,train
RMVM_MB_e14a9fdc44,Tình xa,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2003.0,verified,TIER_B,METADATA_ONLY,2003,train
RMVM_MB_e16c2b24ad,Phàn nàn,Gạt Tàn Đầy,ART_70c5640a4b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_e1efa47af4,Tình hoài thương,Anh Thơ,ART_a0c43ea0e8,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2010.0,verified,TIER_B,METADATA_ONLY,2010,train
RMVM_MB_e2998a0160,Ngược dòng Hương Giang,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2009.0,verified,TIER_B,METADATA_ONLY,2009,train
RMVM_MB_e3b092daf3,Mùa đông của anh,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2008.0,verified,TIER_B,METADATA_ONLY,2008,train
RMVM_MB_e3d625f98f,Em Đã Sai Vì Em Tin,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2015.0,verified,TIER_B,METADATA_ONLY,2015,train
RMVM_MB_e3e997b3b5,Medley: Khong Minh Toa Lau / Ly Ngua O / Kim Tien Bao / Nam Ai,Kim Sinh,ART_cf792f0e13,INSTRUMENTAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1992.0,verified,TIER_B,METADATA_ONLY,1992,train
RMVM_MB_e456ecaac0,Rototom Party Girl,Orange,ART_fe01d67a00,RB_SOUL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2011.0,verified,TIER_B,METADATA_ONLY,2011,train
RMVM_MB_e4940d62a8,Le tigre la poule et le lièvre (Conte),Thanh Ngân,ART_165c93966a,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2007.0,verified,TIER_B,METADATA_ONLY,2007,train
RMVM_MB_e54010bd45,Lại một bài tình ca nữa,Gạt Tàn Đầy,ART_70c5640a4b,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_e5c2b3cb51,Hạt mưa buồn,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2003.0,verified,TIER_B,METADATA_ONLY,2003,train
RMVM_MB_e65c8ffe6e,It Ain't Hard to Do Right,Cam,ART_ad017e9d66,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2006.0,verified,TIER_B,METADATA_ONLY,2006,train
RMVM_MB_e68baa1928,Hai phương trời cách biệt,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2018.0,verified,TIER_B,METADATA_ONLY,2018,train
