song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,split
RMVM_S_c6be9233fe,Một Đời Tan Vỡ,Khánh Hà,ART_a1adc52dc2,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_c6be9233fe.txt,verified_local,data/covers/RMVM_S_c6be9233fe.jpg,verified_local,,missing,TIER_B,LYRICS_COVER,train
RMVM_S_c6ed3fa3ac,Đêm Mưa Nhớ Mẹ,Hoàng Minh Thắng,ART_8de2974414,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c6ed3fa3ac.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c70b7d4b3b,Anh Luôn Tin,Khánh Phương,ART_a36111936d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c70b7d4b3b.txt,verified_local,data/covers/RMVM_S_c70b7d4b3b.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_c70fb9e664,Một Nửa Thế Giới,Anna,ART_a70f9e38ff,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c70fb9e664.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c710473760,Ngày Tan Vỡ,DIMZ,ART_b78bfa06ae,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c710473760.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c71739be4c,Có Yêu Được Không (Zeke Remix),"Võ Lê Mi, Jin Tuấn Nam, HHD",ART_f6fafd8fab,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c71739be4c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c71a70f375,Đứng Sau Người Đến Sau (Cozak Remix),"TLong, HHD",ART_0100e7f1d0,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c71a70f375.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c71f275002,Bỏ thiền hút thuốc * Phiên tự thôi miên để ngăn chặn nghiện nicotine.,Entrance,ART_2a20afe023,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_c71f275002.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_c726b474ea,Chuyện Như Chưa Bắt Đầu (Remix),Thanh Hương,ART_ebd4f9bdbe,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c726b474ea.txt,verified_local,data/covers/RMVM_S_c726b474ea.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_c729d19e8d,Bên Nhau Thật Khó (New Version),"Châu Khải Phong, Khang Việt",ART_e7a995b59d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_c729d19e8d.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_c74ea2891d,Tha Thứ Khó Hơn Cả Yêu,Khiết Ngọc,ART_886f748b73,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c74ea2891d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c7d876c87d,Thiên Đàng,"Wowy, JoliPoli",ART_c5db11fcde,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c7d876c87d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c8163f1e92,Lời Yêu Ngây Dại (Cover),Như Hexi,ART_342399a411,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8163f1e92.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c81e668df8,Bạn Hay Bè,Hùng Trọc,ART_d9485d85ac,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c81e668df8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c84b4426e6,Cảm Ơn Vẻ Đẹp Em,Quách Tuấn Du,ART_9485266b7d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c84b4426e6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c84d778ed7,Bạc Trắng Lửa Hồng,Mạnh Quỳnh,ART_d1f9e306ee,BOLERO_TRUTINH,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_c85b6fe9f4,Yếu Đuối,Bảo Anh,ART_a0e20c2820,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c85b6fe9f4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c85f339c2e,Bể Khổ Trần Ai (Liên Khúc Lý - Điệu Lý Cải Lương),Thương Nguyễn,ART_2de0ea5b88,OTHER,curated_out_of_taxonomy,0.9,Religious / Sacred spiritual Vietnamese music,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_c87cd2f8b2,LK Cho Vừa Lòng Em - Làm Dâu Xứ Lạ,Tố My,ART_181767e2b8,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c87cd2f8b2.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c899ac3fc3,Cho Ngày Mai Nụ Cười,Lê Vy,ART_0e30d7496e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c899ac3fc3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c89abbe1d4,Mưa Trên Biển Vắng,Cẩm Ly,ART_310ca7b279,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c89abbe1d4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c8a7db63be,Ca Phê Đắng Trở Lại (Cover),Hứa Văn Cường,ART_6aebe1205e,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8a7db63be.txt,verified_local,data/covers/RMVM_S_c8a7db63be.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_c8ad9fcaf3,Bên Chiều Mưa Phố Núi,"Hoàng KayLee, Flepy",ART_75ea12a15a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_c8ad9fcaf3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_c8b0842b57,Con Đường Tơ Lụa,"Tùng TeA, PC",ART_013821585e,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8b0842b57.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c8be07bce7,Đoạn Kết Cuối,"Vũ Thịnh, Fanny Trần",ART_a01b2b53b8,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8be07bce7.txt,verified_local,data/covers/RMVM_S_c8be07bce7.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_c8d0b3d528,Em Hạnh Phúc Chứ,Nguyễn Đình Vũ,ART_4bd0bf08ac,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8d0b3d528.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c8e07b7e89,Thư Về Người Em Gái Thành Đô,"Thanh Ngân, Gia Tiến",ART_e71637f8e2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8e07b7e89.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c8ff5c63be,Mưa Trên Cuộc Tình (Version 2019),Đan Trường,ART_d7d6ae2597,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c8ff5c63be.txt,verified_local,data/covers/RMVM_S_c8ff5c63be.jpg,verified_local,2019.0,verified,TIER_A,LYRICS_COVER,train
RMVM_S_c912656f10,LK Lại Nhớ Người Yêu & Ước Mộng Ðôi Ta,"Mạnh Quỳnh, Phi Nhung",ART_4bf90b2464,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c912656f10.txt,verified_local,data/covers/RMVM_S_c912656f10.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_c94b87d70c,Có Gì Đâu,"Mai Khôi, Ái Phương, June Nguyen",ART_3c8d01f991,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_c94b87d70c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_c94df68332,Nhớ Em Thầm Gọi Tên,Ưng Hoàng Phúc,ART_f2f942414d,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_c98a488b4d,Ngày Đó,Thế Sơn,ART_67eb934159,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_c98a488b4d.txt,verified_local,data/covers/RMVM_S_c98a488b4d.jpg,verified_local,,missing,TIER_B,LYRICS_COVER,train
RMVM_S_c99d9372c2,Buông... Em Yêu Anh,AndyShin,ART_902cc33a81,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c99d9372c2.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c9a7abd579,"Liên Khúc: Người Thầy, Giấc Mơ Tà Áo Trắng",Cẩm Ly,ART_310ca7b279,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c9a7abd579.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c9aff2a8b8,Hà Nội Nơi Tìm Về,Minh Thu,ART_d8168e026a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c9aff2a8b8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_c9b901b5f0,Người Cùng Cảnh Ngộ,"Nguyên Khang, Lương Bích Hữu, Hamlet Trương",ART_6b8f263176,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c9b901b5f0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca17080aef,Anh Mới Chính Là Người Em Yêu Remix - TD Remix Ft Minh TiếnL Remix,Minh TiếnL,ART_fbd6d7ed12,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_ca17080aef.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_ca1a4fceca,Chỉ Là Phù Du,Quỳnh Trang,ART_b484f0dc48,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca1a4fceca.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca1de7dab2,NỐI LẠI TÌNH XƯA (LOFI VERSION),Bùi Phi Long,ART_725ffd36a2,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca1de7dab2.txt,verified_local,data/covers/RMVM_S_ca1de7dab2.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_ca215d04db,Đối Diện Ngày Mất Em,Đào Duy Quý,ART_191d301b85,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca215d04db.txt,verified_local,data/covers/RMVM_S_ca215d04db.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_ca27d6f989,Liên Khúc: Ước Mơ Trong Đời - Có Nhau Trọn Đời (Live),Hồ Quỳnh Hương,ART_b84167a040,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_ca27d6f989.jpg,verified_local,2011.0,verified,TIER_A,COVER_ONLY,train
RMVM_S_ca30aa6a70,Liên Khúc Nếu Em Được Lựa Chọn - Để Nhớ Một Thời Ta Đã Yêu (Xuân Phát Tài 11),Lệ Quyên,ART_151698bb5b,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca30aa6a70.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca43144037,Đừng Nói Dối Em Nữa (Remix),"Kiều Thơ Mellow, Khải Nv",ART_ee88bc4aff,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca43144037.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca56e98448,Như Những Phút Ban Đầu (Live),Hoài Lâm,ART_29eca983da,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca56e98448.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca5c4cbdcc,Về Tìm Trên Cát,Đức Tuấn,ART_326eb740ca,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca5c4cbdcc.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ca65fa5d79,Tron Kiep La Anh Em,Đào Nguyễn Ánh,ART_1995f6593a,ROCK,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_ca65fa5d79.txt,verified_local,,unavailable,2018.0,verified,TIER_B,LYRICS_ONLY,train
RMVM_S_ca72bdf60e,Bởi vì đã yêu em,"Winno, CCMK",ART_8923c95e1e,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ca72bdf60e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_caa4b67549,Anh Nguyện Là Tất Cả,Dương Hùng Sơn,ART_bfca74c3a7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_caa4b67549.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_caa7037c99,Em Không Tin (DJ HS Remix),"Miu Lê, Clownd Hoàng",ART_f93604c924,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_caa7037c99.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cac3960e3c,Biết Tất Cả Rồi,Đan Trường,ART_d7d6ae2597,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cac3960e3c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_caccc3481f,Hẳn Là Yêu,Keyo,ART_9251fbe5e0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_caccc3481f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cae06eabee,Vài Ba Cảm Xúc,Minh Tài,ART_b4099ff934,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cae06eabee.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_caef957143,Anh Chỉ Là Người Đến Sau Mà,"Tiến Thanh, Huỳnh Toàn",ART_9df485a500,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_caf946bc3d,Bởi Vì Em Tin,Nhật Kim Anh,ART_8f5deabde4,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_caf946bc3d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb14bbaff6,Ánh Mắt Kiêu Sa,La Thăng (Huy Nam & Huy Khánh),ART_3076c695c3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb14bbaff6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb1ba649c1,Em Đi Về Đi,Trung Tự,ART_4382e8c9bb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb1ba649c1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb1f2223ff,Khúc Tự Tình Mùa Xuân,Uyên Nguyên,ART_261f56a034,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb1f2223ff.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb24a558d0,Mãi Là Người Đến Sau,Thanh Hương,ART_ebd4f9bdbe,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb24a558d0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb36243bb6,Cả Một Trời Thương Nhớ (Live in HOA Concert),Noo Phước Thịnh,ART_d34a38c1b2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb36243bb6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb38c62fdb,Chúng Ta Sinh Ra Là Của Nhau,Phong Huy,ART_3638219e5c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb38c62fdb.txt,verified_local,data/covers/RMVM_S_cb38c62fdb.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_cb3ec36934,Giấc Mơ Phù Du,Thanh Thảo,ART_27d4425bab,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb3ec36934.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb42039630,Anh Đã Quen Rồi,Hà Thế Dũng,ART_ad6fa88a34,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb42039630.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb73c5bf45,Em Nhớ Anh Người Yêu Cũ,"CT Media, Thanh Trúc",ART_641299de41,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb73c5bf45.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb79bddb13,Dô Là Dô,Nông Dân Sound,ART_f87d66d644,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb79bddb13.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cb86f89bba,Mong Người Về Đây,"Lương Tùng Quang, Vân Quỳnh",ART_f6cadace9e,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_cb86f89bba.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_cb99a6ab07,Cũng Vì Chữ Tiền,Lâm Hoài Phong,ART_2aa35c261f,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb99a6ab07.txt,verified_local,data/covers/RMVM_S_cb99a6ab07.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_cb9c218f5e,Anh Vẫn Ở Đây (Wan Remix),"Thành Đạt, HOA HỒNG DẠI MUSIC",ART_2c5d64c868,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cb9c218f5e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cbaf69d2c2,Em Không Sao Đâu Beat,Bạc Cầm Diễm My,ART_ca9d4bf143,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_cbaf69d2c2.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_cbaf8ff748,Tình Yêu Và Dòng Sông Quan Họ,Nguyễn Hưng,ART_a519ae6e77,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cbaf8ff748.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cbafed03d9,Cuộc Tình Cuối,Trường Sơn,ART_f60bdc9895,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cbafed03d9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cbb6936ae1,Bolero Liên Khúc Chuyện Đêm Mưa,"Khánh Tâm, Phạm Anh Tuấn",ART_14beabdcf3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cbb6936ae1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cbdf9bfb95,Anh Không Tha Thứ,"Đình Dũng, ACV",ART_1c73d8c47f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cbdf9bfb95.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cbf7ad9e6d,Mong Một Ngày Anh Nhớ Đến Em (Qinn Remix),"TamKe, Qinn Media",ART_f59ab5b86e,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cbf7ad9e6d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cc2995bd67,Phụ Tình Tình Phụ,Lý Kiến Hào,ART_d7da5a0708,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cc2995bd67.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cc4ff5c4c2,Chỉ Có Một Người,Quang Dũng,ART_d0d47f53b1,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_cc8ede2ca8,Ký Ức Cha Tôi (New Version),Vũ Hoàng,ART_cbaf0965d0,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cc8ede2ca8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cca5b90422,Bước Vào Tim Tôi Hút Hồn Tôi,Thiên Tú,ART_b0af0bf20e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cca5b90422.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ccd41935a7,Em Về Miệt Thứ,Bảo Hân Bolero,ART_f69e0baf38,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ccd41935a7.txt,verified_local,data/covers/RMVM_S_ccd41935a7.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_cce6d3ffac,Bên Nhau Để Ta Bớt Đau,Trường Kha,ART_abe0f2439b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cce6d3ffac.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cd025b9965,"Giọt Sương Và Chiếc Lá (From ""Lưu Hương Giang's Library"")",Lưu Hương Giang,ART_3b352bbfc2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cd025b9965.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cd0bf0b064,Ăn Năn Sám Hối,Khưu Huy Vũ,ART_6b80279d12,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cd0bf0b064.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cd564fbc71,Thì Thầm Mùa Xuân Remix (Dance Version),Peto,ART_489539e42b,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cd564fbc71.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cd59318444,Anh Đâu Biết Em Thuộc Về Ai,Trường Kha,ART_abe0f2439b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cd59318444.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cd6eae756b,Bức Thư Gởi Lên Thiên Đường,Trường Kha,ART_abe0f2439b,OTHER,curated_out_of_taxonomy,0.9,Religious / Sacred spiritual Vietnamese music,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_cd73993f78,Anh Ghét Những Cơn Mưa,Hiếu Nghĩa,ART_298abd2c80,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cd73993f78.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cda0fa67c7,Cà Khịa,Nguyễn Đình Vũ,ART_4bd0bf08ac,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cda0fa67c7.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cdb8669751,Chịu Em Đi,"Tracy Thảo My, YuniBoo",ART_f4d26ac273,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cdb8669751.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cdc7faabd5,Ngày Tạm Biệt / Đèn Khuya / Tiễn Người Đi,"Mỹ Lan, Phương Loan, Ngọc Thúy",ART_d866356edd,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,train
RMVM_S_cdddd44727,Nhật Ký Mẹ,Nguyễn Hồng Ân,ART_7633be609c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cdddd44727.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_cde1e55216,Xuân Vui Ca,"Thanh Hà, Đình Bảo",ART_f3c601afae,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_cde1e55216.txt,verified_local,data/covers/RMVM_S_cde1e55216.jpg,verified_local,,missing,TIER_B,LYRICS_COVER,train
RMVM_S_cdfb64c499,Lời Sau Cuối,Khoa Đăng,ART_9bbfd58252,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cdfb64c499.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_ce056e841e,Nguyện Ước Mùa Xuân (Acapella),"MTV band, Lân Nhã",ART_ae1e1cc980,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ce056e841e.txt,verified_local,data/covers/RMVM_S_ce056e841e.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_ce0952807b,Em Dám Yêu Không?,Nguyễn Đạt,ART_44c31efb11,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_ce0952807b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
