song_id,title,artist,artist_id,album,album_id,source_genre,genre,label_source,tier,release_year,release_year_source,audio_path,audio_url,lyrics,cover_path,cover_url,source,source_id,annotation_status,annotator_id,annotation_agreement
RMVM_S_aca58275ec,Em Hứa Thế Nào (EDM),VIET,ART_a4e6142476,,,edm việt,DANCE_EDM,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/5ee9bb6ff02fb28ba3bb779f69fdd820?authen=exp=1772908449~acl=/5ee9bb6ff02fb28ba3bb779f69fdd820*~hmac=1a60a794d6ba19150e9a536b54fdbe79,"Chữ thương nặng lắm em ơi
Thương ai thì thương hết đời
Yêu ai thì yêu hết lòng
Chớ như nước sông lúc đục lúc trong
Chữ thương nào biết nói dối
Xin em đừng như bèo dạt mây trôi
Ngày tháng bên nhau xin đừng quên mau
Khi xưa em nói thế nào
Anh là người em ước ao
Mình sẽ yêu mãi
Em hứa với anh thế nào
Anh đâu nào dám trách người
Nhưng dòng lệ dài cứ rơi
Người thương anh đã quên anh rồi
Hôm nay anh chẳng yên lòng
Mắt nhìn người anh ước mong
Mỉm cười hạnh phúc bên ai
Hứa trăm năm lâu dài
Ngày lành tháng tốt với người
Ngày tồi tệ nhất với anh
Buồn ơi cố nén đau nhưng không thành
Chữ thương nặng lắm em ơi
Thương ai thì thương hết đời
Yêu ai thì yêu hết lòng
Chớ như nước sông lúc đục lúc trong
Chữ thương nào biết nói dối
Xin em đừng như bèo dạt mây trôi
Ngày tháng bên nhau xin đừng quên mau
Hôm nay anh chẳng yên lòng
Mắt nhìn người anh ước mong
Mỉm cười hạnh phúc bên ai
Hứa trăm năm lâu dài
Ngày lành tháng tốt với người
Ngày tồi tệ nhất với anh
Buồn ơi cố nén đau nhưng không thành
Chữ thương nặng lắm em ơi
Thương ai thì thương hết đời
Yêu ai thì yêu hết lòng
Chớ như nước sông lúc đục lúc trong
Chữ thương nào biết nói dối
Xin em đừng như bèo dạt mây trôi
Ngày tháng bên nhau xin đừng quên mau
Chữ thương nặng lắm em ơi
Thương ai thì thương hết đời
Yêu ai thì yêu hết lòng
Chớ như nước sông lúc đục lúc trong
Chữ thương nào biết nói dối
Xin em đừng như bèo dạt mây trôi
Ngày tháng bên nhau xin đừng quên mau",,,sunbv56_song_dataset+vietlyrics,ZUCOZZZ6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_0cc54a5c79,Đón Anh Về Với Mùa Xuân,Thanh Thảo,ART_27d4425bab,Hỡi Người Tình - Hãy Cho Tôi Biết,ALB_e2ba727584,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/10f24da6a2fdc7ff472dbac04b3ed190?authen=exp=1772908451~acl=/10f24da6a2fdc7ff472dbac04b3ed190*~hmac=ee0de90ab9da9400dc5e4310a5b7fc76,"Bài hát: Đón Anh Về Với Mùa Xuân
Ca sĩ: Thanh Thảo
Mùa nắng đang về
Cỏ dại không gian xa
Để đàn én
Líu lo vui mừng xuân
Để cành lá
Trổ hoa tươi đẹp xinh
Tiếng nô đùa vui
Tung tăng đàn trẻ thơ
Và có em đang chờ
Người từ phương xa
Từng dòng thơ
Anh trao gửi về
Tựa mùa xuân cho em
Ấm lòng
Yêu anh biết bao nhiêu...
""Anh hứa sẽ về""....
Vui biết mấy
Sẽ đón anh yêu quay về
Tà áo mới
Thức trắng kết xong rồi
Được mong em khoe bên anh
Áo xinh tươi
Mình cùng đi phố....
Hỡi anh yêu...
Mùa xuân này
Em sẽ hát ngàn lời tình khúc
Hát dễ thương
Cho quên sầu nhớ mông lung
Bao đêm mòn mỏi
Canh thâu.
Chào mi
Mùa xuân đã đến
Cuộc đời trần thế bớt nỗi đau
Quên bao sầu khổ
Miên man cho thêm màu nắng
Xuân đẹp tươi.
Đã bao ngày
Đợi trông tin anh
Giàn thiên lý
Trổ hoa xinh thật nhanh
Đàn em nhỏ
Hỏi tin em về anh
""Có quay về không?""
Anh ơi hãy về...
Mùa nắng đang về
Cỏ dại không gian xa
Để đàn én
Líu lo vui mừng xuân
Để cành lá
Trổ hoa tươi đẹp xinh
Tiếng nô đùa vui
Tung tăng đàn trẻ thơ
Và có em đang chờ
Người từ phương xa
Từng dòng thơ
Anh trao gửi về
Tựa mùa xuân cho em
Ấm lòng
Yêu anh biết bao nhiêu...
""Anh hứa sẽ về""....
Vui biết mấy
Sẽ đón anh yêu quay về
Tà áo mới
Thức trắng kết xong rồi
Được mong em khoe bên anh
Áo xinh tươi
Mình cùng đi phố....
Hỡi anh yêu...
Mùa xuân này
Em sẽ hát ngàn lời tình khúc
Hát dễ thương
Cho quên sầu nhớ mông lung
Bao đêm mòn mỏi
Canh thâu.
Chào mi
Mùa xuân đã đến
Cuộc đời trần thế bớt nỗi đau
Quên bao sầu khổ
Miên man cho thêm màu nắng
Xuân đẹp tươi.
Mùa xuân này
Em sẽ hát ngàn lời tình khúc
Hát dễ thương
Cho quên sầu nhớ mông lung
Bao đêm mòn mỏi
Canh thâu.
Chào mi
Mùa xuân đã đến
Cuộc đời trần thế bớt nỗi đau
Quên bao sầu khổ
Miên man cho thêm màu nắng
Xuân đẹp tươi.
Đã bao ngày
Đợi trông tin anh
Giàn thiên lý
Trổ hoa xinh thật nhanh
Đàn em nhỏ
Hỏi tin em về anh
""Có quay về không?""
Anh ơi hãy về...",,,sunbv56_song_dataset+vietlyrics,ZWZCOEWE,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_9f3e51da9e,Chiến Sĩ Việt Nam,Tốp Ca,ART_03b9422e16,Bài Ca Người Lính,ALB_c6c1e84067,nhạc cách mạng,REVOLUTIONARY,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/af0be369612a04d28629316912761cbc?authen=exp=1772908450~acl=/af0be369612a04d28629316912761cbc*~hmac=73e27ae43c12973d629093caa9056dd0,"Bao chiến sĩ anh hùng
Lạnh lùng vung gươm ra sa trường
Quân xung phong
Nước Nam đang chờ mong tay người
Hồn sông núi khí thiêng ghi muôn đời
Ngực phi nơi xa kìa nghe súng vang
Bên trời điệu kèn rộn ràng
Là trang nam nhi
Quyết chiến sa trường
Sống thác coi thường
Mong xác trong da ngực bọc thân thể trai
Bừng nghe dư âm mênh mông
Khúc anh hùng ca reo nơi biên cương
Bao nhiêu mã lên đường
Giục lòng dân quân thi can trường
Nguyền tranh đấu cho giống nòi
Hận thù bao năm căm lòng đất nước tan tác
Xương máu đang khơi ngòi
Tiếng than nơi nơi
Tháng năm dần trôi
Thề phục quốc. Tiến lên Việt Nam!
Lập quyền dân. Tiến lên Việt Nam!
Ðài hạnh phúc đắp xây tự do 
Việt Nam tranh đấu chống quân ngoại xâm
Bao chiến sĩ anh hùng
Lạnh lùng vung gươm ra sa trường
Quân xung phong
Nước Nam đang chờ mong tay người
Hồn sông núi khí thiêng ghi muôn đời
Ngực phi nơi xa kìa nghe súng vang
Bên trời điệu kèn rộn ràng
Là trang nam nhi
Quyết chiến sa trường
Sống thác coi thường
Mong xác trong da ngực bọc thân thể trai
Bừng nghe dư âm mênh mông
Khúc anh hùng ca reo nơi biên cương
Bao nhiêu mã lên đường
Giục lòng dân quân thi can trường
Nguyền tranh đấu cho giống nòi
Hận thù bao năm căm lòng đất nước tan tác
Xương máu đang khơi ngòi
Tiếng than nơi nơi
Tháng năm dần trôi
Thề phục quốc. Tiến lên Việt Nam!
Lập quyền dân. Tiến lên Việt Nam!
Ðài hạnh phúc đắp xây tự do 
Việt Nam tranh đấu
Chống quân ngoại xâm",,,sunbv56_song_dataset+vietlyrics,ZW7860IA,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_06e8b12050,Anh Ru Em Ngủ,"Phương Thảo, Ngọc Lễ",ART_ad30d3f35b,Ru Cho Em Và Con,ALB_c27994ea62,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/d44b9ff97bc16b3ae2b18c204ce7eac6?authen=exp=1772908454~acl=/d44b9ff97bc16b3ae2b18c204ce7eac6*~hmac=2662bc4c9db117fe770ffa1980b5e82f,"Bài hát: Anh Ru Em Ngủ
Ca sĩ: Phương Thảo, Ngọc Lễ
Anh ru em ngủ dưới cơn mưa
Cỏ xanh mềm hôn môi em
Hoàng hôn xuống nhạt nhòa
Anh ru em ngủ nhé em yêu
Đừng thức vội
Mơ đi em thời thơ ấu ngọt ngào
A-á ơi à ơi à-á ời
Khép mắt lại khép mắt lại
Mong manh như khói mây
Cuộc sống này
Khép mắt lại khép mắt lại
Nào ai biết đâu ngày mai
Anh ru em ngủ
Mấy xuân xanh làn gió lành
Quên đi em đời sóng gió bọt bèo
Anh ru em ngủ tóc phai rồi
Một góc trời
Tin đi em đời vẫn có một người
Anh ru em ngủ dưới cơn mưa
Cỏ xanh mềm hôn môi em
Hoàng hôn xuống nhạt nhòa
Anh ru em ngủ nhé em yêu
Đừng thức vội
Mơ đi em thời thơ ấu ngọt ngào
A-á ơi à ơi à-á ời
Khép mắt lại khép mắt lại
Mong manh như khói mây
Cuộc sống này
Khép mắt lại khép mắt lại
Nào ai biết đâu ngày mai
Anh ru em ngủ
Mấy xuân xanh làn gió lành
Quên đi em đời sóng gió bọt bèo
Anh ru em ngủ tóc phai rồi
Một góc trời
Tin đi em đời vẫn có một người
Tin đi em đời vẫn có một người
A-á ơi à ơi à-á ời",,,sunbv56_song_dataset+vietlyrics,ZWZA0989,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_36caf70f38,Điều Muộn Màng Chưa Nói,Đinh Ứng Phi Trường,ART_72a4ba8755,,,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/e48897521ea880201b80bc35de6534df?authen=exp=1772908460~acl=/e48897521ea880201b80bc35de6534df*~hmac=4e56dd122f10465db93468838754b510,"Bài hát: Điều Muộn Màng Chưa Nói
Ca sĩ: Đinh Ứng Phi Trường
Có những điều muộn màng
Ngay trước lúc em đi
Một lời chưa dám
Nói tiếng yêu ban đầu
Từ khi anh biết đã mãi mãi mất em
Em rất xa phương trời
Ta đành thôi cách xa
Và có khi ngồi một mình
Anh cũng muốn đi xa
Tìm người anh yêu
Giờ em chốn nào
Thời gian trôi nhanh
Gặp lại em quá muộn màng rồi
Tiếng yêu thương
Anh xin giấu kín trong lòng
Một lời chưa nói với em I love you
Giấc mơ xa rồi
Chẳng còn em gần bên tôi
Vì anh ngu ngơ
Vì anh đã quá dại khờ
Để người ra đi
Cho anh hoài nhớ mong
Sẽ không bao giờ quên
Những phút giây thần tiên
Và nụ hôn đắm say
Khi ta trao nhau đầu tiên
Sẽ không bao giờ quên
Những đắm say triền miên
Một mình anh bước đi trong đêm
Tìm em đã xa thật rồi
Có những điều muộn màng
Ngay trước lúc em đi
Một lời chưa dám
Nói tiếng yêu ban đầu
Thời gian trôi nhanh
Gặp lại em quá muộn màng rồi
Tiếng yêu thương
Anh xin giấu kín trong lòng
Một lời chưa nói với em I love you
Giấc mơ xa rồi
Chẳng còn em gần bên tôi
Vì anh ngu ngơ
Vì anh đã quá dại khờ
Để người ra đi ngay trong tầm tay
I'm thinking of you
Sẽ không bao giờ quên
Những phút giây thần tiên
Và nụ hôn đắm say
Khi ta trao nhau đầu tiên
Sẽ không bao giờ quên
Những đắm say triền miên
Một mình anh bước đi trong đêm
Tìm em đã xa thật rồi
Có những điều muộn màng
Ngay trước lúc em đi
Một lời chưa dám
Nói tiếng yêu ban đầu
Từ khi anh biết đã mãi mãi mất em
Em rất xa phương trời
Ta đành thôi cách xa
Và có khi ngồi một mình
Anh cũng muốn đi xa
Tìm người anh yêu
Giờ em chốn nào
Thời gian trôi nhanh
Gặp lại em quá muộn màng rồi
Tiếng yêu thương
Anh xin giấu kín trong lòng
Một lời chưa nói với em I love you
Giấc mơ xa rồi
Chẳng còn em gần bên tôi
Vì anh ngu ngơ
Vì anh đã quá dại khờ
Để người ra đi
Cho anh hoài nhớ mong
Sẽ không bao giờ quên
Những phút giây thần tiên
Và nụ hôn đắm say
Khi ta trao nhau đầu tiên
Sẽ không bao giờ quên
Những đắm say triền miên
Một mình anh bước đi trong đêm
Tìm em đã xa thật rồi
Từng chiều buồn ngồi một mình
Yêu thương rơi trong tim
Anh muốn nhắn với gió
Nhắn mây trời
Em ra đi em quên rằng
Tôi nơi đây vẫn mong chờ
Chờ một ngày người về đây với tôi
Người ơi
Sẽ không bao giờ quên
Những phút giây thần tiên
Và nụ hôn đắm say
Khi ta trao nhau đầu tiên
Sẽ không bao giờ quên
Những đắm say triền miên
Một mình anh bước đi trong đêm
Tìm em đã xa thật rồi
Có những điều muộn màng
Ngay trước lúc em đi
Một lời chưa dám
Nói tiếng yêu ban đầu
Giờ em nơi đâu
Để anh sống trong đợi chờ
Tiếng yêu thương anh xin giấu
Kín trong lòng",,,sunbv56_song_dataset+vietlyrics,ZWZBOEFA,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_b3737eb53f,Khúc Ca Ngày Hè,Trần Thu Hà,ART_3a9bb5e6bc,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/ccf4e78e666471021d947118d9202276?authen=exp=1772908458~acl=/ccf4e78e666471021d947118d9202276*~hmac=ccb559b568ab2985de19c142b6968187,"Ca sĩ: Trần Thu Hà
Kìa cơn gió
xôn xao chiều nắng
Kìa tia nắng hôn lên cỏ cây
Kìa mây lang thang cuối chân trời
cuốn theo ngàn khơi
Lặng lẽ hát khúc ca vui ngày hè...
Và mây cũng nghe em thầm nói
Lời em có bao nhiêu buồn vui
Cỏ cây lung linh nắng bên đồi
Biết yêu rồi đó
Mà anh giờ đây đã xa ngàn xa
Rồi đêm vắng nghe bao tiếng mưa
Hạt mưa thay anh đón đưa
Vì sao đêm mưa không đến
bên em gần em
Rồi mây vắng bao tia nắng vui
Còn mưa miên man mãi rơi
Lòng anh mong sao cho nắng
bên em dịu dàng
Và mây cũng nghe em thầm nói
Lời em có bao nhiêu buồn vui
Cỏ cây lung linh nắng bên đồi
Biết yêu rồi đó
Mà anh giờ đây đã xa ngàn xa
Rồi đêm vắng nghe bao tiếng mưa
Hạt mưa thay anh đón đưa
Vì sao đêm mưa không đến
bên em gần em
Rồi mây vắng bao tia nắng vui
Còn mưa miên man mãi rơi
Lòng anh mong sao cho nắng
bên em dịu dàng
Nhưng anh sẽ hát
khúc ca của chúng ta
Để khép đi
nghìn nỗi ưu phiền",,,sunbv56_song_dataset+vietlyrics,ZW6UZC6E,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_e7adbe7969,Cho Cuộc Tình Buồn,Thanh Danh,ART_e240a1f0a5,Cho Cuộc Tình Buồn,ALB_a96fe22faf,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/a159aaf0c2397c4c918b952cd67b3e08?authen=exp=1772908461~acl=/a159aaf0c2397c4c918b952cd67b3e08*~hmac=031f06e908be604e12d8e5191842a48f,"Bài hát: Cho Cuộc Tình Buồn
Ca sĩ: Thanh Danh
Cuộc tình này
Sao quá chênh vênh
Cuộc tinh này
Hiu hắt buồn tênh
Tình buồn vương lên viền mắt
Đáng trên bờ môi
Đắng trong hồn tôi
Em ơi sao quá xót xa
Mơ ước thăng hoa
Bây giờ cách xa
Em ơi sao cứ ngu ngơ
Nên mái dại khờ
Còn gì mà mơ
Chuyện tình buồn
Cay đắng đơn côi
Chuyện tình buồn
Nhạt nắng chơi vơi
Kỷ niệm trong thời xa vắng
Theo chiếc lá rơi
Rơi trong chiều mưa
Cuộc tình này
Sao quá chênh vênh
Cuộc tinh này
Hiu hắt buồn tênh
Tình buồn vương lên viền mắt
Đáng trên bờ môi
Đắng trong hồn tôi
Em ơi sao quá xót xa
Mơ ước thăng hoa
Bây giờ cách xa
Em ơi sao cứ ngu ngơ
Nên mái dại khờ
Còn gì mà mơ
Chuyện tình buồn
Cay đắng đơn côi
Chuyện tình buồn
Nhạt nắng chơi vơi
Kỷ niệm trong thời xa vắng
Theo chiếc lá rơi
Rơi trong chiều mưa
Kỷ niệm trong thời xa vắng
Theo chiếc lá rơi
Rơi trong chiều mưa",,,sunbv56_song_dataset+vietlyrics,ZW7OCDID,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_73a18f1a3a,Đánh Thức Cơn Mơ,Nghiêm Viết Dũng,ART_77c37edd14,Đã Có Những Lúc,ALB_7563f7e946,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/856dd17f55ccd2380e5de3420303e0ca?authen=exp=1772908461~acl=/856dd17f55ccd2380e5de3420303e0ca*~hmac=bef102e402bd20bf127e960a4491105d,"Bài hát: Đánh Thức Cơn Mơ
Ca sĩ: Nghiêm Viết Dũng
Lặng bước giữa chiều mưa một mình
Tìm kiếm nơi đâu bóng hình em?
Những ký ức xưa chợt ùa về
Làm nỗi đau anh thêm não nề
Ngày tháng bên nhau mặn nồng
Lời nói yêu thương nay còn không?
Hay chỉ là những đam mê dối lừa
Mà ngày xưa em đã trao anh
Giữa chiều mưa!
Này mưa ơi xin xóa!
Những nỗi buồn nhiều quá
Từ khi em cất bước đi thật xa
Phải chăng anh dại khờ?
Đã khiến tim em hững hờ
Người ra đi như một giấc mơ
Làm sao bao đêm trắng?
Nước mắt thôi mặn đắng
Chỉ mình anh héo úa cùng vầng trăng
Tiếng mưa rơi bên thềm
Đánh thức cơn mơ êm đềm
Rằng ngày mai anh lại có em!...
Ngày tháng bên nhau mặn nồng
Lời nói yêu thương nay còn không?
Hay chỉ là những đam mê dối lừa
Mà ngày xưa em đã trao anh
Giữa chiều mưa!
Này mưa ơi xin xóa!
Những nỗi buồn nhiều quá
Từ khi em cất bước đi thật xa
Phải chăng anh dại khờ?
Đã khiến tim em hững hờ
Người ra đi như một giấc mơ
Làm sao bao đêm trắng?
Nước mắt thôi mặn đắng
Chỉ mình anh héo úa cùng vầng trăng
Tiếng mưa rơi bên thềm
Đánh thức cơn mơ êm đềm
Rằng ngày mai anh lại có em!...
Này mưa ơi xin xóa!
Những nỗi buồn nhiều quá
Từ khi em cất bước đi thật xa
Phải chăng anh dại khờ?
Đã khiến tim em hững hờ
Người ra đi như một giấc mơ
Làm sao bao đêm trắng?
Nước mắt thôi mặn đắng
Chỉ mình anh héo úa cùng vầng trăng
Tiếng mưa rơi bên thềm
Đánh thức cơn mơ êm đềm
Rằng ngày mai anh lại có em!...
Tiếng mưa rơi bên thềm
Đánh thức cơn mơ êm đềm
Rằng ngày mai anh lại có em!...",,,sunbv56_song_dataset+vietlyrics,ZW60D7BE,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_962c67651a,Giá Chưa Từng Yêu Nhau (Remix),Kim Ny Ngọc,ART_33f93ac48f,Dance Remix 2015,ALB_5deccf2c95,,,unknown,TIER_C,2015.0,album_metadata_verified,,https://a128-z3.zmdcdn.me/3d3ed5dc6bd3152d2a3dc1ea1d2778e1?authen=exp=1772908459~acl=/3d3ed5dc6bd3152d2a3dc1ea1d2778e1*~hmac=c8ee02ba137703eaef67c82558302c09,"Vậy là ta cũng đã
Buông cánh tay của nhau
Kể từ đây chúng ta
Không còn ai thuộc về ai nữa
Chẳng lẽ do duyên số
Hai ta chỉ như vậy
Đang yêu nhau mà nay
Anh với em lại phải chia tay
Từng buồn vui lúc trước
Đã khắc sâu vào tim
Phải làm sao để quên
Khi đã yêu thật lòng như thế
Đoạn đường ta đang bước
Nếu không thể tiếp tục
Thì ta nên dừng lại
Để ký ức đẹp cho cả hai
Thà ta không quen biết nhau
Giá như chưa từng yêu nhau
Thì giờ đây em đã không
Khổ đau thế này
Em cũng chưa từng yêu ai
Giống như em từng yêu anh
Anh biết không
Em đã khổ tâm nhiều lắm
Thà ta không quen biết nhau
Giá như chưa từng yêu nhau 
Kể từ đây em sẽ khép kín
Con tim mình
Em cũng chôn chặt trong tim
Những phút giây ở bên anh
Kể từ đây anh đối với em
Là kỷ niệm
Vậy là ta cũng đã
Buông cánh tay của nhau
Kể từ đây chúng ta
Không còn ai thuộc về ai nữa
Chẳng lẽ do duyên số
Hai ta chỉ như vậy
Đang yêu nhau mà nay
Anh với em lại phải chia tay
Từng buồn vui lúc trước
Đã khắc sâu vào tim
Phải làm sao để quên
Khi đã yêu thật lòng như thế
Đoạn đường ta đang bước
Nếu không thể tiếp tục
Thì ta nên dừng lại
Để ký ức đẹp cho cả hai
Thà ta không quen biết nhau
Giá như chưa từng yêu nhau 
Thì giờ đây em đã không
Khổ đau thế này
Em cũng chưa từng yêu ai
Giống như em từng yêu anh
Anh biết không
Em đã khổ tâm nhiều lắm
Thà ta không quen biết nhau
Giá như chưa từng yêu nhau
Kể từ đây em sẽ khép kín
Con tim mình
Em cũng chôn chặt trong tim
Những phút giây ở bên anh
Kể từ đây anh đối với em
Là kỷ niệm
Thà ta không quen biết nhau 
Giá như chưa từng yêu nhau 
Thì giờ đây em đã không 
Khổ đau thế này 
Em cũng chưa từng yêu ai
Giống như em từng yêu anh
Anh biết không 
Em đã khổ tâm nhiều lắm
Thà ta không quen biết nhau
Giá như chưa từng yêu nhau
Kể từ đây em sẽ khép kín
Con tim mình
Em cũng chôn chặt trong tim
Những phút giây ở bên anh
Kể từ đây anh đối với em
Là kỷ niệm",,,sunbv56_song_dataset+vietlyrics,ZW7W7AF0,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_e6cb08cf8c,Nhật Ký Biển,Huỳnh Minh Anh,ART_ea0a8611d8,Nhật Ký Biển (Single),ALB_1200562312,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/497a9b62aa15ef346d14f5b542c0e62a?authen=exp=1772908461~acl=/497a9b62aa15ef346d14f5b542c0e62a*~hmac=30f99207c57a085add14b9dbc10f1f32,"Biển buồn lắm chiều nay
Trắng xác cá bờ đầy
Tiếng nhặng bay rồi đậu
Nghe như đàn một dây
Biển thắt lòng chiều nay
Buồn tủi gieo nơi này
Lỗi dân ngư nào có
Mắt đỏ hỏi ai đây
Biển quê mình chiều nay
Gạo trắng trơ thùng gầy
Cá mang về ăn đỡ
Nuôi già trẻ thơ ngây
Biển vắng lặng chiều nay
Nhịp bước chân không đầy
Trẻ con nào đâu thấy
Tiếng cười tắt nơi đây
Biển khóc ròng chiều nay
Yên vui bỗng đọa đày
Sóng đau thuyền nằm đấy
Biển thét cùng trời mây
Biển buồn lắm chiều nay
Trắng xác cá bờ đầy
Tiếng nhặng bay rồi đậu
Nghe như đàn một dây
Biển thắt lòng chiều nay
Buồn tủi gieo nơi này
Lỗi dân ngư nào có
Mắt đỏ hỏi ai đây
Biển quê mình chiều nay
Gạo trắng trơ thùng gầy
Cá mang về ăn đỡ
Nuôi già trẻ thơ ngây
Biển vắng lặng chiều nay
Nhịp bước chân không đầy
Trẻ con nào đâu thấy
Tiếng cười tắt nơi đây
Biển khóc ròng chiều nay
Yên vui bỗng đọa đày
Sóng đau thuyền nằm đấy
Biển thét cùng trời mây
Sóng đau thuyền nằm đấy
Biển thét cùng trời mây",,,sunbv56_song_dataset+vietlyrics,ZW7U8O6O,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_7a4155b517,Chỉ Là Lời Nói,Chung Thanh Duy,ART_ddb107a39a,Chỉ Là Lời Nói (Single),ALB_110baaac3a,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/ac4f118f44676e8783b22b125ff21049?authen=exp=1772908462~acl=/ac4f118f44676e8783b22b125ff21049*~hmac=ab56344fa4b9ec32cd24fc80102826af,"Khoảng trời bình yên không phải là người
Người ở cạnh bên trao ta nụ cười
Mà người từng bóp nát trái tim ta
Mới là người ta thật sự yêu nhiều
Loài người thật ra ai cũng đã từng
Từng phải trải qua đau thương và đừng
Đừng vì một phút yếu đuối như ta
Yêu nhiều rồi chẳng còn đường thoát ra
Người đã biến giấc mơ tôi trở thành ác mộng
Khiến trái tim hóa đá ở trong lòng
Khóc suốt đêm giam giữ tôi trong phòng
Để giấu nỗi đau đằng sau nuôi hy vọng
Lý trí khuyên đừng nghe con tim vì
Chính hắn ta quỷ dữ nơi sầu bi
Chẳng muốn nghe đâu đó là biệt ly
Đừng cố gắng nuôi thêm nữa hi vọng chi
Người đã nói yêu tôi mà làm tôi đau
Lời người nói ra để rồi làm thế sao
Người đã nói yêu tôi sao làm tôi đau
Chỉ lời nói chỉ là lời nói
Tôi đã chết đi trong lòng
Người đã hứa thương tôi
Sao làm tôi đau đến thế
Từng lời hứa như mây
Che mờ chẳng còn lại gì
Chẳng cần nữa em ơi
Tôi thật ra đang dối lòng
Chỉ lời nói chỉ là lời nói
Tôi chẳng thể quên em được đớn đau
Nắng vẫn trên đầu
Ở trong lòng cơn mưa ngâu
Tình yêu nhiệm màu
Nhưng tà thuật khiến tim đau
Hẹn thề non biển
Khóa con tim mãi về sau
Nhưng chỉ một con sóng dữ
Khiến con thuyền đắm chìm mau
Yêu thương xoay quanh
Nhân gian bao la vô thường
Sai hay không sai
Ai nào biết đâu mà lường
Thương thay thân ta
Không ai cho thêm kiên cường
Nên hôm nay ra thân ma
Ta đã chết trên tình trường
Người đã hóa giấc mơ
Ra những cơn ác mộng
Khiến trái tim hóa đá ở trong lòng
Khóc suốt đêm giam giữ tôi trong phòng
Để giấu nỗi đau đằng sau hơi men nồng
Lý trí khuyên đừng nghe con tim vì
Chính hắn ta quỷ dữ nơi sầu bi
Chẳng muốn nghe đâu đó là biệt ly
Đừng cố gắng nuôi thêm nữa hi vọng chi
Người đã nói yêu tôi mà làm tôi đau
Lời người nói ra để rồi làm thế sao
Người đã nói yêu tôi sao làm tôi đau
Chỉ lời nói chỉ là lời nói
Tôi đã chết đi trong lòng
Người đã hứa thương tôi
Sao làm tôi đau đến thế
Từng lời hứa như mây
Che mờ chẳng còn lại gì
Chẳng cần nữa em ơi
Tôi thật ra đang dối lòng
Chỉ lời nói chỉ là lời nói
Tôi chẳng thể quên em được đớn đau
Khoảng trời bình yên không phải là người
Người ở cạnh bên trao ta nụ cười
Mà người từng bóp nát trái tim ta
Mới là người ta thật sự yêu nhiều",,,sunbv56_song_dataset+vietlyrics,ZO9Z0EOU,cross_verified,pipeline_v2_expansion,1.0
