song_id,title,artist,genre,collection_status,collection_method,image_width,image_height,image_format,size_bytes
RMVM_MB_5c02037bbd,Gánh Hát Rong,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_7a97eee9ad,Đêm tâm sự,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_9f6958a0c6,Nguời ở dùng vê (My darling don't leave me),Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_22f1a94553,Còn mãi mùa đông,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_57c2b33018,Rước tình về với quê hương,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6647727eb6,Chuyện tình Lan & Điệp,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1eeec14613,Cảm ơn anh,Ngọc Huyền,FOLK_TRADITIONAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_233b831584,Cây trúc xinh,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a346fa20db,Six Green And Speckled Frogs,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_612c40b2f0,Old MacDonal Had A Farm,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c82e5ec6bf,Six Gleen And Spekled Frogs,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_63cd7e3228,Đàn Gà Con,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_af4792be22,So What,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0d4ec0cc6e,Head And Shoulders,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_53fd0be9a7,Ước Mơ Tuổi Thơ,Xuân Mai,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_cb5cec611c,Just You,Wowy,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_2db77272f0,Em Bé,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_cbf8c04f8e,Bạn Đời,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_9d0e2fb7e3,Người Lạ Ơi,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0e27fdd98b,Kiềng 3 Chân,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1f1eec3269,Vì Mẹ Anh Bắt Chia Tay,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_bf1a15eaa4,Việt Nam Hết Mình,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8b5b6a37f0,Turkisk Peppar,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_21ff60fd1f,Việt Nam Tử Tế,Karik,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5a22173b24,Yêu 5,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b29af96476,Lặng,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_290891726f,Nến Và Hoa,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1bccdf2d53,Sẽ Quên Em Nhanh Thôi,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6a00536449,Đêm Cô Đơn,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e29c288e51,Final Form,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b62b0c5732,Giữ Anh Cho Ngày Hôm Qua,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5d80336c5c,Cứ Chill Thôi,Rhymastic,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_2bf2ba934b,King,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_2fc870c88c,Overture,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_feb2733c23,Bao Giờ Mới Nói,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ee7dde204b,Con Nít,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_f6588bda2e,Men Cry,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0d21d3b03e,Outro,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_20e7396ca7,Intro,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e2865a43ef,Hững Hờ,Binz,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5f8b34ff2b,TOKYO Cypher,16 Typh,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_55455a6451,CHẤT ÊM. MY GAME,16 Typh,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5c9c1d9aa8,ĐƯA EM VÀO TRÒNG,GDucky,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_cda5178ff2,Eerst wil je dit… (Some Girls),Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_bc546af095,"Liefste, waar ben je",Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5d56c3cff2,Oh Rosie,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_69ed0f7a28,De wilde jaren,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_89da201a14,Diana,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b5eb9d2a45,Wanda,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8cc48b22a2,Sao Anh Chưa Về Nhà,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_299de80fff,Vui Như Tết,Ricky Star,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_76ab76b7f3,Remember Me (SlimV Mix),SlimV,DANCE_EDM,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6846f9cdf1,Em Ơi Cứ Vui,SlimV,DANCE_EDM,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_581688a5d7,Em Mới Là Người Yêu Anh (Acoustic Version),Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_181c9bb68a,I Heart You,Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8eb09ffa30,Điều Em Khó Nói,Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5c26b422b1,fragile (intro),Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1120ae8e13,phải viết bao nhiêu bản tình ca,Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e0de7b78e1,Up To You,Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e8fa1a0430,Up To You (Remix),Min,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_f5f9830ca2,Got to Be Real (TK Groove),Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_94895b02b0,Got to Be Real (J & S Disco Bunny),Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_d3575f9faa,Write It Down,Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_84aee52d64,Under snötäcktet,Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6178593b3f,We Got the Love (Paul Gotel club mix),Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_18fcb414c2,Rebel Woman,Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1119e25ca0,KHIÊU VŨ DƯỚI TRĂNG,Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4d53f624ab,We Got the Love (Loveland 7″ edit),Erik,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_24304714cc,Hẹn Yêu,Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_693fcc04bf,San Francisco,Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8172ddbb70,Stardom,Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_14c6d9c81c,Góc Ban Công (Unplugged),Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c00d388bf8,Stardom (Unplugged),Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4b783561ad,Mơ (Unplugged),Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a193094a40,Mong Cho Anh (Unplugged),Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4e43eb6802,Hỏi Thăm,Vũ Cát Tường,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_603cf18c97,Sunset In The City - Deluxe Version,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_69d3a5ef3e,Giá Như,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a9f5f17a6b,DANCING IN THE DARK,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_52102cb7b0,Heyyy,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5ee427d463,Sẽ Quên Em Nhanh Thôi,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_2556a0c9f2,Bật Nó Lên,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_528b7fc2c0,BlackJack,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_855d5fab9c,Phía Sau Một Cô Gái,SOOBIN,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4c5bada3d4,Vì Tôi Còn Sống (Dsmall remix),Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5d3d16b58c,Say You Do (Beat),Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_cf68a9a8e1,My Everything (Beat),Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4318fcbd81,Vì Tôi Còn Sống,Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e42c9f2529,My Everything (Deephouse version...),Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_7126d82d88,My Everything,Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8afd0647a9,My Everything (Acousticbeat),Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_905e425f87,Say You Do,Tiên Tiên,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4f7f23286e,Anh Đánh Rơi Người Yêu Này,Andiez,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_3905fb57d5,cô ấy của anh ấy,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_075031b05c,favourite liar,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8795dc345c,20 25 30,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_aa5d3b8c21,lời tạm biệt chưa nói,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4c1203aae0,không biết nên vui hay buồn,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_7c3df11920,Trái đất ôm Mặt trời,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c9c7a5d5f0,Hoa Ban Nhỏ Bé,Kai Đinh,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4196d4edd9,Kilo,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c80d0d700f,Let The Music,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5b50b6bc65,Face Fucking Bass,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5d6c7ea321,Harder,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_67145da2dd,Put Ya Hands Up,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b6140e2196,Wonderboy (Vodge Diper remix),Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c7daeb42f9,Entfesselt,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_3c70891466,Bastard,Monstar,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_7ba09015a6,Track 8,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c6f1206f5c,Track 10,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_49693ba016,Track 12,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_26426e769a,yêu em như…,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1baeec11a5,Track 11,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b5edec1e09,tựa đầu,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c3508193b1,dự báo thời tiết hôm nay mưa,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_eba3c0d0ce,tỉnh thức sau giấc ngủ đông,Grey D,RB_SOUL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_38bf5748a2,Còn thấy mặt người,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_30150b5046,Sabaku,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b2e8810b53,Nhạc Hòa Tấu,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_966b0bfdba,Mưa hồng,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0d2ebee4c3,Mùa thu mây ngàn,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b30d269960,Nhìn những mùa thu đi,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4ad7a367ac,Tình xa,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1bc6d245be,Cát bụi,Khánh Ly,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_c5c1206fff,Môi hồng đào,Trịnh Vĩnh Trinh,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_290cb74219,Một cõi đi về,Trịnh Vĩnh Trinh,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1d932be2a3,Còn tuổi nào cho em,Trịnh Vĩnh Trinh,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1cab8edf14,Người về tương tư,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_414c4e1558,Tình phụ,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ae219a4416,Hai mươi năm tình sầu,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_bf9269dcb3,Tình nghệ sĩ,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_18b3ff9355,Trương chi,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_94fc086517,Thu cô liêu,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6b274fe00e,Em xa rồi,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b526361d85,Anh đã phụ em,Ánh Tuyết,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_da2575c983,Nắng hạ,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_13042ffd9c,Mái tranh chiều,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_7bf09882d0,Muộn,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_b25294b59e,Tình rơi,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_10cd2b734f,Tiếng mưa đêm,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ab90c64037,Quen Di Tinh Yeu Cu,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_76c88049ac,Rưng rưng lệ,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_f78539ed5e,Con đường tình ta đi,Trần Thái Hòa,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_17f7529a36,Tình thắm duyên quê,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_fda568cdfc,Mây xưa,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_99dec1f5f2,Bài ca dao đầu đời,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_10a064ce18,Những lời này cho anh,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0b06b4610b,Nửa đêm ngoài phố,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_9236b890b5,Định mệnh,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_3c497ff856,Nước mắt muộn màng,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ab00cb0ad8,Vọng vu lan,Bảo Yến,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_d81829a98b,Ướt mi,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ca1811f590,Hát cho người nằm xuống,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8835c2f801,Xin còn gọi tên nhau,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_75d1ffb123,Giáng ngọc,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_170789e3a7,Lệ đá,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_ae26018c59,Tuổi đá buồn,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_15be6b35c6,Về Miền Trung,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e91bc26a73,Tình hoài hương,Lệ Thu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_83b1f242a4,Người Lữ Hành Trong Mưa,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8d7e987126,Tình,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_4c3d6c561a,Bên đời hiu quạnh,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_6698449515,Về thăm mái trường xưa,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_222c762868,Tình Kỹ Nữ,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_dd3e8a2c43,Yêu dại khờ,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_46eda9ca7b,Ở trọ,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_79d2e41f56,Gái xuân,Ý Lan,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_f256a2c738,Nỗi đau còn mãi,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a24c013b91,Khúc thụy du,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a3d9ae8e28,Chỉ còn những kỷ niệm,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_0d2b2e7503,Hãy yêu thật lòng,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_58d0dee78b,Bây giờ tháng mấy,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_14b66bc3ce,Tôi muốn,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_bee1b63b14,Tình Nghĩa Đôi Ta Chỉ Thế Thôi,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_9fd92feea1,Nỗi Lòng Người Đi,Lê Hiếu,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_a0a01ba6d8,Giọt sương trên mí mắt,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_e865f0ce6f,Xin đừng quay lại,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_5304b2af3b,Giá băng,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_1d2c3eebce,Cửa sổ mùa đông,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_29ace87c2e,Mơ về em,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_8b8fe12bb7,Điệu valse buồn cho em,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_94ec4fda8e,Bài ngợi ca tình yêu,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_f0d23af2e7,Chạy trốn,Bằng Kiều,NHAC_TRINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_64fb842b4c,Cô đơn,Microwave,ROCK,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_9f94057d3b,Không tên,Microwave,ROCK,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_02a91fe113,Trái tim dũng cảm,Microwave,ROCK,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_MB_126c29289b,Tìm lại,Microwave,ROCK,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
