song_id,title,artist,artist_id,album,album_id,source_genre,genre,label_source,tier,release_year,release_year_source,audio_path,audio_url,lyrics,cover_path,cover_url,source,source_id,annotation_status,annotator_id,annotation_agreement
RMVM_S_4346b59fc4,Còn Thương Thì Không Để Em Khóc,Miu Lê,ART_ea6f9ba7a6,Còn Thương Thì Không Để Em Khóc (Single),ALB_619cf8f1da,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/50a4770a4eb1a29ccca1c24c786f8362?authen=exp=1772900224~acl=/50a4770a4eb1a29ccca1c24c786f8362*~hmac=c5e7831d1ba1d4bc4d4b7e87e4b71458,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRp88Ee3xh299F1HUDDyunttya8hmhYp3ELYGYh2kZCDuY77wzPl9SmYeP9hGgwa362WHsg0kp7FTVNJlLJk9PrYP4Q-HNgc2JgtH_p0EsQEfAE5_LEf9btt8aRhG2rqZcIh_ebJDP5upe_QEpa0QCMF9lacCUgp88Pb0VeEInNnQamqKjI0VbMWI9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWCO6C7A,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_ff2e13db98,Vũ Nữ Thân Gầy,Bùi Tuyết Mai,ART_ee032ff0d2,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/e70113a771920b08ba88346da1bcce79?authen=exp=1772900681~acl=/e70113a771920b08ba88346da1bcce79*~hmac=d7736b55064846d9fd035e22570587e8,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRyYa_XR8VHDZraXUojS0yhFmN6wUOoHcLiISozlMH6ONuIpE3wP4PwV5ZEvgurGN4c29Fjf68SSI09akgeQKiWBWB2lQfkTY8k3wgwg6Do9IaKy_l-RpHt9qMGj_jb8N0bM-ZaysDlEIOMfkF_Eo4eRLZeq1Ye8p19IcU-hNjFidC2u_rv_75nj0&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW9B9ZUW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_96b63185d3,Nỗi Buồn Khắc Tên Em (Beat),David Tuấn Anh,ART_ac1cbf128b,Cha Ơi,ALB_fccb1e9772,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/a521c8465eb366d3cb760d23d111f480?authen=exp=1772900691~acl=/a521c8465eb366d3cb760d23d111f480*~hmac=0a446b8944e0ce2789fc5d4cf236eed1,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRwA83XBb4_Ed-oSVhlglGyVTyz_gJelN8kapMpwA-iRdV4QFVehxHhFCu-zUZnx6u-oZ3rwg6wQMcTPlJXyxjhQ9bf_UsVisTazMZxv9gxO7gf8AdetEbkAyfihEB9xcmriZ-av8UdRtZyEAYyoROaDh8JQpryaUNFK9lmx6TG5JJV0HJdfhvv_P5raY3ejdxrq2dvPtq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW7FOIIZ,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_dffaa972d8,Ngày Tình Nhân Không Em,Nguyễn Phi Hùng,ART_8b396f08ea,Lời Thì Thầm,ALB_db62581228,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/aa4b054de0de60ca4e855c09c670ec27?authen=exp=1772900686~acl=/aa4b054de0de60ca4e855c09c670ec27*~hmac=5a6cd6f46045cb2a16b5862abfa0245b,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRmBeFneSpjCJ75RlQXr4RXV-gFO-tV3QCsfDmlvP91v2UuXNsuWa7aQ-cOAx-95x4siSmlujz4vJFboohcsXNbOhITBhRRGzytjf50jDb8tJQsZHdsY4IRPBZSUhgDJevZki82wOL8m2gvZqpkYH2EE_B10iNCwGmCjLPX48BLx-wp_UCmobqbGoVOxDCxNc0U&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW7CA99Z,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_e166a4c5d2,Đừng Xa Rời Nhau,Hoàng Lan,ART_c2caa94ac6,,,new age / world music,INSTRUMENTAL,source_tag_verification,TIER_B,,unverified_null,,https://a128-z3.zmdcdn.me/14b1885de078a04ebc0e400cf7c1e122?authen=exp=1772900695~acl=/14b1885de078a04ebc0e400cf7c1e122*~hmac=0fe597b5c1ede1d1fa6050bfe0ba0377,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRs9ZKeA1Z-olalDqXh6hM8i65a16DN-S-X8IfEALVupwqXAraaJFd2fdCXL29CgPcY8N448KgldV1o9WeY7FIKfo4nK6SV-DBrBs0pAnhon_8jVaju4lI9koup1NyUhCUgPNrBtgntNiMR-z0jep0iV456w-nMnIGf8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZABB79,verified_from_source_metadata,pipeline_v2_expansion,
RMVM_S_d6ba468377,Kẻ Thất Bại Trong Tình Yêu,Hy Nam,ART_5ac87e7d15,Kẻ Thất Bại Trong Tình Yêu (Single),ALB_f385adba23,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/f247ac957700bc2ae7f735c295e3ac35?authen=exp=1772549002~acl=/f247ac957700bc2ae7f735c295e3ac35*~hmac=9fee51b034beae71a7681a5751c982ca,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRsCDR69mGVHBKndOHkIam8lNpHmtyAM4ByV8F3AGeANgass94hLWjP-Jw3mIe3MmkYFuAMSm9P3lizXf9v1aDMkJYAr2i84ZNrFO31B0eCJQOrXezb2K43eJdUmNH23qsF-bvO7_VT5nKBGfddinEMFigiIk7z8CG5PsS4tHxLQSTr8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZZEEWI60,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_20a8b6c1f1,"Đừng Yêu Nữa, Em Mệt Rồi (Ngôn Phi Remix)",Diijam Studio,ART_1abda07758,Trái Đất Ôm Mặt Trời (Ngôn Phi Remix) (EP),ALB_d6cf4c3648,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/3a1492cb0baa80c322129923c69c1e47?authen=exp=1772549002~acl=/3a1492cb0baa80c322129923c69c1e47*~hmac=c8880d7f54c163563e19d3188f6af0f3,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRw89_YAnHK7-yuszWmGnnKx7EPaNuGK5oXFzw0FbSQJw4tte0-NrGNxpA9YpjJLnpgCzs4Rbu36Ue-su5h0mH9wZZUXcnFNrYxD9ZKOXuy5Bu-ZTDW04H7jZZ3ccDD2a2wO8sBA0D4uGYx5EJMXTyJfNP1dLlE4PoAkzftLy9yE5mSuxQ-fBEBPzrmQx17BwiWJgnii4KYhsbau2Ea&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z7BZ9D9A,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_5361de113d,4 Mùa Thương Em (TikTok Speed Up Version),"Nguyễn Lê Hoàng Anh, Lập Nguyên, Nguyễn Hoàng Anh Official",ART_12ec76ddf7,"Say Hi, Say Bye: Thay Lời Cảm Ơn",ALB_081aafe8a9,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/70a00d95e417a46229e441f5d76fe3bf?authen=exp=1772549006~acl=/70a00d95e417a46229e441f5d76fe3bf*~hmac=bb3c4428706b87c5b36da672692ed32f,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,Z6COO7WC,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_46f5ddf51f,Chọn Cách Cô Đơn (Beat),Vân Du,ART_a948da70c9,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/e31579cf87971348deae14755b851f17?authen=exp=1772900697~acl=/e31579cf87971348deae14755b851f17*~hmac=5636276d655c5cb1bc2c3aa7933f40b2,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,ZW9BUUA9,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_eedb13bbfa,Em Chỉ Là Giấc Mộng,Hà Thanh Xuân,ART_b36e43100c,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/54d54fb75a035d44114a4f12f2244a57?authen=exp=1772900709~acl=/54d54fb75a035d44114a4f12f2244a57*~hmac=472fe2ba14ad8917e8bd7e413e3fb804,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRsYbQe4hlSQCh2RxEvEUe_9K9j-Fjmf6nf2sFWi27786m1TkUoFxzpP0Suhh5oyNHeNtQ_-Zo_L2T55v9sftKSYZq-adqDD8PeD_zbETMDfUuYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW786AOA,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_baa7c878a1,Bài Valse Buồn Cho Em,Thu Minh,ART_cddf8d82c0,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/4985dd26a125e9ad7f0ae0745033b85f?authen=exp=1772900710~acl=/4985dd26a125e9ad7f0ae0745033b85f*~hmac=ddc98966524e901aa1a12b52acef0a95,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRg8OEe5n46ReLapwnSKqyWrYZ5-0S5JoJ4Sy2bHGLFEfDedQ8J14LknppDeaDM5ZIHRP__HL95Pyqpc_yPN2zWdJ3z_1zQ8cESBQEzIrPaCP9ymF5EN74sa6AueaPQFt-JB_QbIW9nRjXXk8Ahc3eCJQ2zqPZP50h9EspAMI7l2yazQOS4&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW787ZB8,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_5dd6c9c607,Em Ra Đi Mùa Thu,Thu Phương,ART_4933834873,Em Ra Đi Mùa Thu,ALB_ce22e423e1,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/f865d25a773ef3bf00dd5b90cc57c998?authen=exp=1772900719~acl=/f865d25a773ef3bf00dd5b90cc57c998*~hmac=c4be199d1789cd34756b3502d2378e8e,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,ZWZBEWEW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_0221532bd3,Mặt Trời Nơi Mùa Đông,Khánh Phương,ART_a36111936d,Chiếc Khăn Gió Ấm,ALB_9cff53a2bc,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/3c93d24401008a4002519135e64e4bea?authen=exp=1772900716~acl=/3c93d24401008a4002519135e64e4bea*~hmac=ba0ec70a38b9485980c5363df67e1f2e,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRr8JKfAn3-r_EFfR_Yk2apViEkzA3nPs0oo-Euv-1xEMMMfxZd-7ecO9AalU3zBYOon_ImjVyiAsEGfBtXy2boD9xokDlsAYPOd_AntF4eCGROfBsQeoPWPPIXju-a97uTnwcnmUqdCrF0fUcF_6nz7UXcQHh5hPFOVVsW0GHOo10qaojZr1cb5nqnlybd8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZB8FOI,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_281c71ff87,Tình Nghèo,"Huỳnh Thanh Thảo, Lý Công",ART_c537fdb1a1,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/3d7601159fdb442ba83726ff4739cef7?authen=exp=1772900721~acl=/3d7601159fdb442ba83726ff4739cef7*~hmac=99f8b10767f69c71f97181f1e84a3880,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRsF1SpzGkKlH4w7dt9Gw6xcA3fUWJP8fXtFUbr1D1il9QbfNvFaYNonUclAXJ49VRNigjtLSGbwu6i_IC3b23lqAwk90J4TUdGgQSc0yL_kDMjeoC4p1UyWAV58WR95hs1lfTZLiLGxu_lz2zJpqNeZV6CV5l92w6ElC9xLv55iCNoZ4gs1mcC9X25IbNX0SQO&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW78AIW7,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_10f2a072c4,Ngôi Sao Của Lòng Anh,Lý Hải,ART_694bbc639d,Khi Tôi 20,ALB_823f25f53e,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/d4962942bf314522bdfd7c52d15316da?authen=exp=1772900723~acl=/d4962942bf314522bdfd7c52d15316da*~hmac=8ccaea76c136544ff9a595f540b2a9a7,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRoYake2Z8QfTD9tIaFULZidHgH8K8r7_s1GyPyK3KVizaAbYaBOqpaWbd5V08n6UhK3SGcK34Vi8DSmIPIOtMvqG-l8LbbTx_T4lPX2canxTD3bIqFOoJgqLtjVWTbQgFI4ADv2pqaifbUxL9EnBALtiuuL4xKCa5PxFcZAWTyQheV-QmeVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6OW60E,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_319395d65c,Đánh Rơi Yêu Thương,Minh Tài,ART_b4099ff934,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/be8fa6a7f0126f74407d5bc9e8fda02f?authen=exp=1772900726~acl=/be8fa6a7f0126f74407d5bc9e8fda02f*~hmac=b61df3546ee91b13cc94097a6ffa522e,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRp89ZWOosmxhfMTs9cPlAdz0KxQ38zfAVm5s1lRo-ael0NO6eXBUhyfqSoC29_xVpm53up8dpWfF57EJvqBkRofKGqSdzjkFxZ5ZeZ726zzFOHE3raSgVXeKvWRML-_w-m1IuZnCm6B1hzpT1i1KzUXPyEXHMIZUqL3SSjmY9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWAEI9I6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_78ab93b47f,Chiếc Sport Của Tôi,Lâm Trí Hải,ART_392482d74a,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/07bccb21546e7571a3d671b3bbff0498?authen=exp=1772900732~acl=/07bccb21546e7571a3d671b3bbff0498*~hmac=10cfcbc0cd7b9c3b1ccf60cdc141c112,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRoYbJbOeVDY7_-RiTr1EnBwNzhZ3TDeXYbTJ_NOKsc2luaOfHXJRa3vITXp3TFxmFXTpt9O4grKUOaQ9flIx86xY9edMWaiW3gIM-TRoIm1F4DDSrZUFmAe6vvo6bj-mY-5Yh0RoEo2_DOBSmtRQD0lHOBXcIkMfUtr-99QFnznvj4BSvAFPAZJcaYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZEBF6Z,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_f42e813a32,Nỗi Nhớ Cha,Ân Thiên Vỹ,ART_a7e34b8ed2,Tuyển Tập Nhạc Cha Mẹ Hay Nhất (Vol. 2),ALB_b9215ec1bc,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/b5b181ea9d9a2bdae38d2dc8e861e702?authen=exp=1772900728~acl=/b5b181ea9d9a2bdae38d2dc8e861e702*~hmac=0e5f76ff5efee8c176e0696f8f85a5f9,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IPzovYecVeQnOFDqJtIBuEnJbG4Tf1cpU82N4awrtUDfKXDIMtN9eto11bKRD9rYAS67bLeqdE7e058LMZK8Ttp1aa1POvpZELKMW1fo262j3SM1MFT9e2gJqKDPPDlW-S1GW4ztNx8gKzfmhneMGbSiE5PQI3xsgQoVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z79U6DWZ,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_84848475d4,Em Về Trong Giấc Mơ,Bằng Cường,ART_92092d6cfb,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/19a2dc0ea3eee1c7f428f5f253386531?authen=exp=1772900734~acl=/19a2dc0ea3eee1c7f428f5f253386531*~hmac=364d364f4ade17f320b0a658a99fe793,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRyg4mv8fQ7r5H_ZS5vI05DvJE6YZi1JnwfETBHRG5B3F8xZvDj0LKBk6g6a3i3L5plOjkMFLy53xHdsCGn3W5TvsACm65aLbhe18_0Q6nNMVPVp91aAWLNfpo0bMu_0bMvHDETQ75BLlGAr94mFreTkaJqtYfB_iiRCa4Nn0NDcJCrnuqc3mnkKA4YVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZBOWDO,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_cd9817e7b5,Kết Tóc Xe Duyên,Cao Minh,ART_e8f048a384,,,que huong,FOLK_TRADITIONAL,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/1da4c8bc9e36113f08942371965164d1?authen=exp=1772900733~acl=/1da4c8bc9e36113f08942371965164d1*~hmac=616637dfabb7c27d52bbaf8b092109a2,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRzA9ce01WSRf9jrQnBMbKWmI7V-10CLIJJUjYbLmnLFzvYtQTNNLLjWp6Be0KBM3-7O8kcL0rIRjSnZg83MpezW37deG5OD3c7BxNdK5HoQub-rgjLNcTiYs2k-5rOAIM8BU3_KG1dDCDZhj6IWFeB0etI5j7qOTr1wVyACXfwXly&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW78O8B6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_4c424ec6d6,Trả Lại Anh (Beat),Việt Vũ,ART_f85f54c820,Xa... Anh Yêu Em,ALB_ec9e901176,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/6909d0ef87494e60bf9ab84d7416b973?authen=exp=1772549127~acl=/6909d0ef87494e60bf9ab84d7416b973*~hmac=a2788833cab26365ca9cf633fa6d4124,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,ZW6U96OU,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_b5b00d22be,Cho Tôi Yêu Một Lần,Thế Sơn,ART_67eb934159,,,new age / world music,INSTRUMENTAL,source_tag_verification,TIER_B,,unverified_null,,https://a128-z3.zmdcdn.me/8ffc8cbadfd84a5fa79e6a2c33925dfc?authen=exp=1772900742~acl=/8ffc8cbadfd84a5fa79e6a2c33925dfc*~hmac=2ee0e08ce7b1d95c01974e0d56d21452,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRg8HSovLYlMlHlPjXcMkGOlI4rb6uNg5-iONJUBXUdNwnXUyCa2gHQes4kpIi8e57zPtcUTLod2VqoUyKk3V9Uhs4tcczV_XZzRsRv8rhq3VfjU85mKl93isurptTUgWsY9Nk1KHJ_3xMEeCWbZeZCuFSkW-itiGqNZ-04oI9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW78D6E6,verified_from_source_metadata,pipeline_v2_expansion,
RMVM_S_9c89e775ef,Hẹn Ước Mùa Xuân,Thanh Long,ART_6d8e8bd436,Mùa Xuân Dịu Êm,ALB_c09b46ca56,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/9e48ce6942b074d5a3798dfa1c9da006?authen=exp=1772900747~acl=/9e48ce6942b074d5a3798dfa1c9da006*~hmac=31cf3203e79c8c88a6974815023f37bf,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRg8PVcCbWm9-nc-QL-KtjbfIYgwNOUDoAqDFE-Arat8gysxxmh3cPt-37hwtfUP7okPElhA0HcSwmykUmkK6KThpgxYYrIPn6bFABLPG9hL_SoyxOf1s52y33jpdeFPmovCw20VGC_GgXuxivGmB_PZhcIsDzRuXLFJye2dZPvsUtD_5KW&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6UC9ZW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_c060894eed,Cứ Ngỡ Tình Phôi Phai (Beat),"Dương Hồng Loan, Huỳnh Nguyễn Công Bằng",ART_44fe4615ce,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/5e18e8583222192b75cc8265fa1d4bbe?authen=exp=1772550088~acl=/5e18e8583222192b75cc8265fa1d4bbe*~hmac=c385e2f20b9038396d5e9dbe38054037,,,,sunbv56_song_dataset+vietlyrics,Z6IB6UEW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_4d4a9ba695,Chuyến Bay Thao Thức / 失眠飞行,"Thẩm Dĩ Thành, tiết minh viện",ART_ba2d6c6482,,,rap việt,RAP_HIPHOP,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/72b637a1471e3272e63fadc8125e7acc?authen=exp=1772550145~acl=/72b637a1471e3272e63fadc8125e7acc*~hmac=f1d04a83df451566b081f8dbbc41a809,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,ZZDE7UOU,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_7651de8a7c,Bán Duyên (Beat),Chu Bin,ART_9abe6c859e,,,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/022b43bf836c9b4dac5a22adfcfd3e6d?authen=exp=1772550204~acl=/022b43bf836c9b4dac5a22adfcfd3e6d*~hmac=e5873bd3237d43127ea2b50aebf542a0,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRz8OEe3n4699DgWUDDM4XttsBChmf923ILTCpx2aW8ODvmXlfSImXZst7Ih5CON3BISDNwL108O8Lvq_nN4WryZJk1y1500otkTuJw14S1CvOadkzJ65bZboZ6eK9J5osmoLtj8DJ3EbCdHhJBFCXx3oaYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWAB09UA,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_8ad42f411f,Đường tình đôi ngả,"Dương Ngọc Vũ, Thanh Tuyền",ART_207d4ed505,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/f5a6fb7d02cf2389e6f4eb16bd585b55?authen=exp=1772550221~acl=/f5a6fb7d02cf2389e6f4eb16bd585b55*~hmac=b9f89a2571ac3778e73757fc281c1ee8,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRwZqPEwxZAm1M6mDKel0ijNKpCeyr1JsmJS8IMrb2EW-TdHm5rKiN1hYaKJNqVYOQ_QLC7F1-8XkXfKXjeL8xNwcbJIMXKsuAyQm8UQGlUrBit3HXjMTI2x3SHHYm9sCI-EK0bO0pIqRaxNbqp1DIVy3WJ4pG8ZD7XSrrTbRfmGyHO1eCJ8Pdk3nOQO7lUCdgYfxUpyqJ_Fpu&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z6FE9B8D,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_9f84e54abd,Nếu Đời Không Có Em,"Thanh Ngân, Gia Tiến",ART_e71637f8e2,Thương Về Quán Trọ,ALB_fe2204d8c2,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/729e13b0512ae1198f6cdda0faaca66d?authen=exp=1772900749~acl=/729e13b0512ae1198f6cdda0faaca66d*~hmac=bc45c6d6e8407ae73d045ebd64d268ae,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,Z6A906BW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_0dc751e296,Cho Người Tình Nhỏ,Mai Trung Hậu,ART_5c95722a7f,Ai Cho Tôi Tình Yêu,ALB_20d00b0942,nhạc trịnh,NHAC_TRINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/7e60337a35b634ce83cd7e1ff6268d29?authen=exp=1772900753~acl=/7e60337a35b634ce83cd7e1ff6268d29*~hmac=25e2865af4ebd3f3cf82190e18880b9b,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRpA9-e5mC1QC1weYVAZZohLlMxR8Z7SlWQ_VOWpzOoxL2_zdFFqJA-JxZk9iZIOx5ElBilpO1duqMyjNwJWMlcGhcqVPJLRFrE_E1nqeTYh2smvNl7W62oLUFjVOd9O_yRvE4bnzWeiLN2gt35rISOnMrtAnmKo4O08ql8_X91tS4YVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z7AWOF6F,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_32f74f73db,Chắc Anh Có Yêu Em (Cover),"Anie Như Thùy, Lương Thăng",ART_4b5d9f7f7d,,,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/57c3b674c85e91e8411c6d134826a2f0?authen=exp=1772900756~acl=/57c3b674c85e91e8411c6d134826a2f0*~hmac=dcf927a8242513827b989d8cb86f4cc0,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IR_9v_jRp0SXMz9eqCSgJ71ZD2MgOnFt6bRDcElB-pcPhsPBwHahgyexjKby3_uhopyZdAjBlYgBAkET-0eugXue8bxjo3efN_srtReVxgjTlxQV-vwuQDng8bcjMYthpVwXpVM9BAb8ls5AQvtkgDij8Pau72s-oAbpIgkLlmWkad6wrMNzo2uv1thJvVkTS5Yshv7aUmZZ5Cf8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z6IB69ZF,cross_verified,pipeline_v2_expansion,1.0
